Luke source,flag,fielding.start,fielding.end,pollster,source,interview.mode,publisher,publication.date,sample,DKrefused.reported,DKrefused.combined,DK.reported,DK,refused.reported,refused,Coalition.TPP.reported,Labor.TPP.reported,Coalition.TPP.previouselectionallocation,Labor.TPP.previouselectionallocation,Coalition.TPP.voterallocation,Labor.TPP.voterallocation,Coalition.total.primary,Liberal.primary,National.primary,Labor.primary,Green.primary,FamilyFirst.primary,Democrats.primary,OneNation.primary,XenophonCentreAlliance.primary,UAP.PUP.primary,KattersAustraliaParty.primary,Independent.primary,Other.primary,undecided.primary,sampleSize.published
,FALSE,16/3/10,21/3/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_220310.pdf,online,,,914.5,,,,,,,44,56,,,,,38,35,3,45,9,2,0,0,,,,,7,,1829
,FALSE,23/3/10,28/3/10,Essential,http://blogs.crikey.com.au/pollbludger/files/2010/03/Essential-Report_290310.pdf,online,,,951,,,,,,,46,54,,,,,39,36,3,43,9,2,0,0,,,,,7,,1902
,FALSE,29/3/10,5/4/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_060410.pdf,online,,,950,,,,,,,46,54,,,,,39,36,3,43,10,2,0,0,,,,,7,,1900
,FALSE,7/4/10,11/4/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_120410.pdf,online,,,971.5,,,,,,,46,54,,,,,40,37,3,41,11,2,0,0,,,,,6,,1943
,FALSE,12/4/10,18/4/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_190410.pdf,online,,,994,,,,,,,46,54,,,,,39,37,2,42,11,2,0,0,,,,,7,,1988
,FALSE,20/4/10,25/4/10,Essential,http://blogs.crikey.com.au/pollbludger/files/2010/04/Essential-Report_270410.pdf,online,,,923.5,,,,,,,46,54,,,,,39,36,3,42,9,3,0,0,,,,,7,,1847
,FALSE,28/4/10,2/5/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_030510.pdf,online,,,861,,,,,,,47,53,,,,,39,36,3,40,11,3,0,0,,,,,7,,1722
,FALSE,4/5/10,9/5/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_100510.pdf,online,,,881,,,,,,,50,50,,,,,42,39,3,37,11,2,0,0,,,,,8,,1762
,FALSE,11/5/10,16/5/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_170510.pdf,online,,,925.5,,,,,,,50,50,,,,,43,41,2,38,10,2,0,0,,,,,7,,1851
,FALSE,18/5/10,23/5/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_240510.pdf,online,,,955.5,,,,,,,48,52,,,,,41,39,2,40,10,2,0,0,,,,,7,,1911
,FALSE,25/5/10,30/5/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_310510.pdf,online,,,933,,,,,,,49,51,,,,,41,39,2,39,9,2,0,0,,,,,8,,1866
,FALSE,1/6/10,6/6/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_070610.pdf,online,,,936,,,,,,,48,52,,,,,41,38,3,37,12,3,0,0,,,,,7,,1872
,FALSE,8/6/10,13/6/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_150610.pdf,online,,,925,,,,,,,49,51,,,,,41,38,3,35,14,2,0,0,,,,,8,,1850
,FALSE,15/6/10,20/6/10,Essential,http://blogs.crikey.com.au/pollbludger/files/2010/06/Essential-Report_210610.pdf,online,,,921,,,,,,,48,52,,,,,40,37,3,38,11,3,0,0,,,,,8,,1842
,FALSE,22/6/10,27/6/10,Essential,http://blogs.crikey.com.au/pollbludger/files/2010/06/Essential-Report_280610.pdf,online,,,901.5,,,,,,,46,54,,,,,39,36,3,42,9,3,0,0,,,,,7,,1803
,FALSE,29/6/10,4/7/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_050710.pdf,online,,,898.5,,,,,,,46,54,,,,,39,36,3,42,11,2,0,0,,,,,6,,1797
,FALSE,6/7/10,11/7/10,Essential,http://essentialvision.com.au/category/essentialreport/page/119,online,,,976.5,,,,,,,45,55,,,,,39,36,3,41,13,2,0,0,,,,,6,,1953
,FALSE,13/7/10,18/7/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_190710.pdf,online,,,937.5,,,,,,,45,55,,,,,39,37,2,41,13,2,0,0,,,,,5,,1875
,FALSE,20/7/10,25/7/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_260710.pdf,online,,,873.5,,,,,,,45,55,,,,,39,37,2,41,13,2,0,0,,,,,5,,1747
,FALSE,27/7/10,1/8/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_020810.pdf,online,,,1209,,,,,,,46,54,,,,,39,37,2,40,13,3,0,0,,,,,5,,2418
,FALSE,3/8/10,8/8/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_090810.pdf,online,,,1381.5,,,,,,,48,52,,,,,42,39,3,41,10,3,0,0,,,,,5,,2763
,FALSE,10/8/10,15/8/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_160810.pdf,online,,,1080,,,,,,,49,51,,,,,44,41,3,39,10,2,0,0,,,,,5,,2160
,FALSE,13/8/10,19/8/10,Essential,http://blogs.crikey.com.au/pollbludger/files/2010/08/Essential-Report_200810.pdf,online,,,1077,,,,,,,49,51,,,,,43,40,3,38,12,2,0,0,,,,,5,,1077
,FALSE,24/8/10,29/8/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_310810.pdf,online,,,1123,,,,,,,50,50,,,,,44,41,3,38,11,2,0,0,,,,,5,,2246
,FALSE,31/8/10,5/9/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_060910.pdf,online,,,1053,,,,,,,49,51,,,,,43,40,3,39,11,2,0,0,,,,,6,,2106
,FALSE,7/9/10,12/9/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_130910.pdf,online,,,1031,,,,,,,50,50,,,,,44,41,3,39,10,1,0,0,,,,,5,,2062
,FALSE,14/9/10,19/9/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_200910.pdf,online,,,1036.5,,,,,,,50,50,,,,,45,42,3,40,9,0,0,0,,,,,6,,2073
,FALSE,21/9/10,26/9/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_270910.pdf,online,,,955,,,,,,,49,51,,,,,43,40,3,42,9,0,0,0,,,,,6,,1910
,FALSE,30/9/10,1/10/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_041010.pdf,online,,,960.5,,,,,,,49,51,,,,,44,42,2,42,8,0,0,0,,,,,8,,1921
,FALSE,5/10/10,10/10/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_111010.pdf,online,,,956,,,,,,,50,50,,,,,46,42,4,41,8,0,0,0,,,,,7,,1912
,FALSE,12/10/10,17/10/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_181010.pdf,online,,,950.5,,,,,,,50,50,,,,,44,42,2,40,9,0,0,0,,,,,7,,1901
,FALSE,19/10/10,24/10/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_251010.pdf,online,,,936.5,,,,,,,50,50,,,,,44,41,3,41,8,0,0,0,,,,,7,,1873
,FALSE,26/10/10,31/10/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_011110.pdf,online,,,922,,,,,,,50,50,,,,,44,41,3,41,8,0,0,0,,,,,7,,1844
,FALSE,2/11/10,7/11/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_081110.pdf,online,,,891.5,,,,,,,51,49,,,,,46,42,4,39,8,0,0,0,,,,,7,,1783
,FALSE,9/11/10,14/11/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_151110.pdf,online,,,953.5,,,,,,,51,49,,,,,45,42,3,39,10,0,0,0,,,,,7,,1907
,FALSE,16/11/10,21/11/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_221110.pdf,online,,,934.5,,,,,,,51,49,,,,,45,42,3,38,10,0,0,0,,,,,8,,1869
,FALSE,23/11/10,28/11/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_291110.pdf,online,,,929,,,,,,,51,49,,,,,44,41,3,38,11,0,0,0,,,,,7,,1858
,FALSE,30/11/10,5/12/10,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_061210.pdf,online,,,948,,,,,,,51,49,,,,,45,42,3,38,11,0,0,0,,,,,6,,1896
,FALSE,7/12/10,12/12/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_131210.pdf,online,,,962,,,,,,,52,48,,,,,46,43,3,37,10,0,0,0,,,,,7,,1924
,FALSE,14/12/10,19/12/10,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_201210.pdf,online,,,954.5,,,,,,,52,48,,,,,46,43,3,38,10,0,0,0,,,,,7,,1909
,FALSE,11/1/11,16/1/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_201210.pdf,online,,,951.5,,,,,,,52,48,,,,,46,43,3,38,10,0,0,0,,,,,6,,1903
,FALSE,18/1/11,23/1/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_240111.pdf,online,,,948,,,,,,,51,49,,,,,45,42,3,37,11,0,0,0,,,,,7,,1896
,FALSE,25/1/11,30/1/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_310111.pdf,online,,,953,,,,,,,51,49,,,,,45,42,3,37,11,0,0,0,,,,,7,,1906
,FALSE,1/2/11,6/2/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_070211.pdf,online,,,968,,,,,,,51,49,,,,,46,43,3,38,10,0,0,0,,,,,7,,1936
,FALSE,8/2/11,13/2/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_140211.pdf,online,,,953,,,,,,,50,50,,,,,44,41,3,40,10,0,0,0,,,,,6,,1906
,FALSE,15/2/11,20/2/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_210211.pdf,online,,,956.5,,,,,,,51,49,,,,,43,40,3,39,11,0,0,0,,,,,7,,1913
,FALSE,22/2/11,27/2/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_280211.pdf,online,,,982,,,,,,,52,48,,,,,45,42,3,37,10,0,0,0,,,,,7,,1964
,FALSE,2/3/11,6/3/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_070311.pdf,online,,,959,,,,,,,53,47,,,,,47,44,3,36,10,0,0,0,,,,,7,,1918
,FALSE,9/3/11,13/3/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_140311.pdf,online,,,942,,,,,,,54,46,,,,,47,45,2,35,10,0,0,0,,,,,8,,1884
,FALSE,16/3/11,20/3/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_210311.pdf,online,,,973.5,,,,,,,53,47,,,,,47,44,3,36,10,0,0,0,,,,,8,,1947
,FALSE,23/3/11,27/3/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_280311.pdf,online,,,958.5,,,,,,,52,48,,,,,46,43,3,37,10,0,0,0,,,,,8,,1917
,FALSE,30/3/11,3/4/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_040411.pdf,online,,,930,,,,,,,53,47,,,,,46,43,3,36,10,0,0,0,,,,,8,,1860
,FALSE,6/4/11,10/4/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_110411.pdf,online,,,962.5,,,,,,,53,47,,,,,46,43,3,35,11,0,0,0,,,,,8,,1925
,FALSE,13/4/11,17/4/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_180411.pdf,online,,,954,,,,,,,54,46,,,,,46,43,3,35,11,0,0,0,,,,,8,,1908
,FALSE,20/4/11,26/4/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_270411.pdf,online,,,918.5,,,,,,,54,46,,,,,47,43,4,35,10,0,0,0,,,,,8,,1837
,FALSE,28/4/11,1/5/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_020511.pdf,online,,,928.5,,,,,,,54,46,,,,,47,44,3,35,9,0,0,0,,,,,9,,1857
,FALSE,4/5/11,8/5/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_090511.pdf,online,,,928,,,,,,,54,46,,,,,47,44,3,35,10,0,0,0,,,,,8,,1856
,FALSE,11/5/11,15/5/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_160511.pdf,online,,,935.5,,,,,,,52,48,,,,,46,43,3,36,11,0,0,0,,,,,7,,1871
,FALSE,18/5/11,22/5/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_230511.pdf,online,,,940.5,,,,,,,53,47,,,,,47,44,3,34,12,0,0,0,,,,,8,,1881
,FALSE,25/5/11,29/5/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_300511.pdf,online,,,946.5,,,,,,,54,46,,,,,47,44,3,34,12,0,0,0,,,,,8,,1893
,FALSE,1/6/11,5/6/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_060611.pdf,online,,,964.5,,,,,,,53,47,,,,,46,44,2,34,12,0,0,0,,,,,8,,1929
,FALSE,8/6/11,13/6/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_140611.pdf,online,,,960.5,,,,,,,54,46,,,,,47,44,3,34,12,0,0,0,,,,,8,,1921
,FALSE,15/6/11,19/6/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_200611.pdf,online,,,1034,,,,,,,55,45,,,,,48,45,3,32,12,0,0,0,,,,,9,,2068
,FALSE,22/6/11,26/6/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_270611.pdf,online,,,937,,,,,,,55,45,,,,,48,45,3,32,11,0,0,0,,,,,9,,1874
,FALSE,29/6/11,3/7/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_040711.pdf,online,,,916.5,,,,,,,56,44,,,,,49,46,3,32,11,0,0,0,,,,,9,,1833
,FALSE,6/7/11,10/7/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_110711.pdf,online,,,949.5,,,,,,,57,43,,,,,50,47,3,30,11,0,0,0,,,,,9,,1899
,FALSE,13/7/11,17/7/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_180711.pdf,online,,,949.5,,,,,,,56,44,,,,,49,46,3,31,11,0,0,0,,,,,9,,1899
,FALSE,20/7/11,24/7/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_250711.pdf,online,,,963,,,,,,,55,45,,,,,48,45,3,32,11,0,0,0,,,,,9,,1926
,FALSE,27/7/11,31/7/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_010811.pdf,online,,,949.5,,,,,,,56,44,,,,,49,46,3,31,11,0,0,0,,,,,9,,1899
,FALSE,3/8/11,7/8/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_080811.pdf,online,,,1011.5,,,,,,,57,43,,,,,50,47,3,30,10,0,0,0,,,,,10,,2023
,FALSE,10/8/11,14/8/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_150811.pdf,online,,,1011.5,,,,,,,57,43,,,,,50,46,4,31,10,0,0,0,,,,,9,,2023
,FALSE,17/8/11,21/8/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_220811.pdf,online,,,923,,,,,,,56,44,,,,,50,46,4,32,10,0,0,0,,,,,8,,1846
,FALSE,24/8/11,28/8/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_290811.pdf,online,,,932.5,,,,,,,56,44,,,,,49,46,3,32,10,0,0,0,,,,,8,,1865
,FALSE,31/8/11,4/9/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_050911.pdf,online,,,939,,,,,,,57,43,,,,,49,46,3,30,11,0,0,0,,,,,10,,1878
,FALSE,7/9/11,11/9/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_120911.pdf,online,,,923.5,,,,,,,56,44,,,,,49,46,3,32,10,0,0,0,,,,,10,,1847
,FALSE,13/9/11,18/9/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_190911.pdf,online,,,937,,,,,,,56,44,,,,,49,46,3,32,10,0,0,0,,,,,9,,1874
,FALSE,20/9/11,25/9/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_260911.pdf,online,,,945.5,,,,,,,56,44,,,,,49,46,3,32,12,0,0,0,,,,,8,,1891
,FALSE,27/9/11,2/10/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_031011.pdf,online,,,954.5,,,,,,,55,45,,,,,48,45,3,33,11,0,0,0,,,,,9,,1909
,FALSE,4/10/11,9/10/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_101011.pdf,online,,,954.5,,,,,,,55,45,,,,,48,45,3,33,10,0,0,0,,,,,9,,1909
,FALSE,12/10/11,16/10/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_171011.pdf,online,,,952.5,,,,,,,55,45,,,,,48,45,3,33,11,0,0,0,,,,,8,,1905
,FALSE,19/10/11,23/10/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_241011.pdf,online,,,944,,,,,,,55,45,,,,,48,45,3,32,11,0,0,0,,,,,8,,1888
,FALSE,26/10/11,30/10/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_311011.pdf,online,,,949.5,,,,,,,55,45,,,,,47,44,3,34,10,0,0,0,,,,,9,,1899
,FALSE,2/11/11,6/11/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_071111.pdf,online,,,953,,,,,,,54,46,,,,,46,43,3,35,9,0,0,0,,,,,9,,1906
,FALSE,9/11/11,13/11/11,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_141111.pdf,online,,,949,,,,,,,54,46,,,54,46,47,44,3,35,10,0,0,0,,,,,8,,1898
,FALSE,16/11/11,20/11/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_211111.pdf,online,,,951,,,,,,,55,45,,,,,49,46,3,34,10,0,0,0,,,,,7,,1902
,FALSE,23/11/11,27/11/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_281111.pdf,online,,,949,,,,,,,54,46,,,,,48,45,3,34,11,0,0,0,,,,,8,,1898
,FALSE,30/11/11,4/12/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_051211.pdf,online,,,961,,,,,,,54,46,,,57,43,47,44,3,34,10,0,0,0,,,,,9,,1922
,FALSE,7/12/11,11/12/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_121211.pdf,online,,,960.5,,,,,,,55,45,,,,,47,44,3,34,10,0,0,0,,,,,9,,1921
,FALSE,14/12/11,18/12/11,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_191211.pdf,online,,,948,,,,,,,54,46,,,,,48,45,3,35,9,0,0,0,,,,,8,,1896
,FALSE,11/1/12,15/1/12,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_120116.pdf,online,,,949.5,,,,,,,54,46,,,,,48,45,3,35,9,0,0,0,,,,,8,,1899
,FALSE,18/1/12,22/1/12,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_120123.pdf,online,,,948,,,,,,,54,46,,,,,48,45,3,35,10,0,0,0,,,,,7,,1896
,FALSE,25/1/12,29/1/12,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_120130.pdf,online,,,949.5,,,,,,,54,46,,,,,47,44,3,34,10,0,0,0,,,,,8,,1899
,FALSE,1/2/12,5/2/12,Essential,www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_120206.pdf,online,,,952.5,,,,,,,54,46,,,,,47,44,3,33,11,0,0,0,,,,,9,,1905
,FALSE,8/2/12,10/2/12,Essential,http://www.essentialmedia.com.au/wp-content/themes/rockwell/documents/essential_report_120213.pdf,online,,,953,,,,,,,54,46,,,,,47,44,3,34,11,0,0,0,,,,,9,,1906
,FALSE,15/2/12,19/2/12,Essential,essentialvision.com.au/documents/essential_report_120220.pdf,online,,,953.5,,,,,,,55,45,,,,,48,45,3,33,11,0,0,0,,,,,9,,1907
,FALSE,22/2/12,26/2/12,Essential,essentialvision.com.au/documents/essential_report_120227.pdf,online,,,954,,,,,,,56,44,,,,,49,46,3,32,11,0,0,0,,,,,8,,1908
,FALSE,29/2/12,4/3/12,Essential,essentialvision.com.au/documents/essential_report_120305.pdf,online,,,945.5,,,,,,,56,44,,,,,50,47,3,32,10,0,0,0,,,,,9,,1891
,FALSE,7/3/12,11/3/12,Essential,essentialvision.com.au/documents/essential_report_120312.pdf,online,,,951,,,,,,,57,43,,,,,49,46,3,31,10,0,0,0,,,,,10,,1902
,FALSE,14/3/12,18/3/12,Essential,essentialvision.com.au/documents/essential_report_120319.pdf,online,,,959,,,,,,,54,46,,,,,48,45,3,32,11,0,0,0,,,,,9,,1918
,FALSE,21/3/12,25/3/12,Essential,essentialvision.com.au/documents/essential_report_120326.pdf,online,,,961.5,,,,,,,54,46,,,,,48,45,3,34,10,0,0,0,,,,,9,,1923
,FALSE,28/3/12,1/4/12,Essential,essentialvision.com.au/documents/essential_report_120402.pdf,online,,,952,,,,,,,55,45,,,,,49,46,3,33,11,0,0,0,,,,,8,,1904
,FALSE,4/4/12,9/4/12,Essential,essentialvision.com.au/documents/essential_report_120410.pdf,online,,,951,,,,,,,57,43,,,,,50,47,3,31,11,0,0,0,,,,,9,,1902
,FALSE,11/4/12,15/4/12,Essential,essentialvision.com.au/documents/essential_report_120416.pdf,online,,,953,,,,,,,56,44,,,,,48,45,3,31,11,0,0,0,,,,,9,,1906
,FALSE,18/4/12,22/4/12,Essential,essentialvision.com.au/documents/essential_report_120423.pdf,online,,,946,,,,,,,56,44,,,,,48,45,3,31,11,0,0,0,,,,,9,,1892
,FALSE,25/4/12,29/4/12,Essential,essentialvision.com.au/documents/essential_report_120430.pdf,online,,,955,,,,,,,57,43,,,,,49,46,3,31,11,0,0,0,,,,,9,,1910
,FALSE,2/5/12,6/5/12,Essential,essentialvision.com.au/documents/essential_report_120507.pdf,online,,,954.5,,,,,,,58,42,,,,,50,47,3,29,11,0,0,0,,,,,9,,1909
,FALSE,9/5/12,13/5/12,Essential,essentialvision.com.au/documents/essential_report_120514.pdf,online,,,952,,,,,,,57,43,,,,,50,47,3,30,11,0,0,0,,,,,9,,1904
,FALSE,16/5/12,20/5/12,Essential,essentialvision.com.au/documents/essential_report_120521.pdf,online,,,959,,,,,,,56,44,,,,,49,46,3,33,10,0,0,0,,,,,8,,1918
,FALSE,23/5/12,27/5/12,Essential,essentialvision.com.au/documents/essential_report_120528.pdf,online,,,942,,,,,,,57,43,,,,,50,47,3,33,10,0,0,0,,,,,7,,1884
,FALSE,30/5/12,3/6/12,Essential,essentialvision.com.au/documents/essential_report_120604.pdf,online,,,928,,,,,,,56,44,,,,,50,47,3,33,10,0,0,0,,,,,7,,1856
,FALSE,6/6/12,11/6/12,Essential,essentialvision.com.au/documents/essential_report_120612.pdf,online,,,915,,,,,,,56,44,,,,,49,46,3,32,10,0,0,0,,,,,9,,1830
,FALSE,13/6/12,17/6/12,Essential,http://essentialvision.com.au/documents/essential_report_180612.pdf,online,,,921,,,,,,,56,44,,,,,49,46,3,33,10,0,0,0,,,,,8,,1842
,FALSE,20/6/12,24/6/12,Essential,essentialvision.com.au/documents/essential_report_120625.pdf,online,,,926.5,,,,,,,56,44,,,,,49,46,3,33,10,0,0,0,,,,,8,,1853
,FALSE,27/6/12,1/7/12,Essential,essentialvision.com.au/documents/essential_report_120702.pdf,online,,,923,,,,,,,56,44,,,,,48,45,3,32,10,0,0,0,,,,,9,,1846
,FALSE,4/7/12,8/7/12,Essential,essentialvision.com.au/documents/essential_report_120709.pdf,online,,,938,,,,,,,56,44,,,,,50,46,4,31,11,0,0,0,,,,,9,,1876
,FALSE,11/7/12,15/7/12,Essential,essentialvision.com.au/documents/essential_report_120716.pdf,online,,,928.5,,,,,,,57,43,,,,,49,46,3,31,10,0,0,0,,,,,9,,1857
,FALSE,18/7/12,22/7/12,Essential,essentialvision.com.au/documents/essential_report_120723.pdf,online,,,927,,,,,,,56,44,,,,,49,45,4,33,10,0,0,0,,,,,9,,1854
,FALSE,25/7/12,29/7/12,Essential,essentialvision.com.au/documents/essential_report_120730.pdf,online,,,918.5,,,,,,,55,45,,,,,48,45,3,33,10,0,0,0,,,,,8,,1837
,FALSE,1/8/12,5/8/12,Essential,essentialvision.com.au/documents/essential_report_120806.pdf,online,,,916,,,,,,,56,44,,,,,49,46,3,33,10,0,0,0,,,,,8,,1832
,FALSE,8/8/12,12/8/12,Essential,essentialvision.com.au/documents/essential_report_120813.pdf,online,,,934,,,,,,,56,44,,,,,49,46,3,32,10,0,0,0,,,,,8,,1868
,FALSE,15/8/12,19/8/12,Essential,essentialvision.com.au/documents/essential_report_120820.pdf,online,,,932,,,,,,,57,43,,,,,49,46,3,32,10,0,0,0,,,,,9,,1864
,FALSE,22/8/12,26/8/12,Essential,essentialvision.com.au/documents/essential_report_120827.pdf,online,,,901.5,,,,,,,56,44,,,,,49,46,3,32,10,0,0,0,,,,,9,,1803
,FALSE,29/8/12,2/9/12,Essential,essentialvision.com.au/documents/essential_report_120903.pdf,online,,,935.5,,,,,,,55,45,,,,,47,44,3,34,9,0,0,0,,,,,9,,1871
,FALSE,5/9/12,9/9/12,Essential,essentialvision.com.au/documents/essential_report_120910.pdf,online,,,1038.5,,,,,,,55,45,,,,,47,44,3,34,9,0,0,0,,,,,9,,2077
,FALSE,12/9/12,16/9/12,Essential,essentialvision.com.au/documents/essential_report_120917.pdf,online,,,1001.5,,,,,,,55,45,,,,,48,45,3,34,9,0,0,0,,,,,9,,2003
,FALSE,19/9/12,23/9/12,Essential,essentialvision.com.au/documents/essential_report_120924.pdf,online,,,996,,,,,,,55,45,,,,,48,45,3,35,9,0,0,0,,,,,9,,1992
,FALSE,26/9/12,30/9/12,Essential,essentialvision.com.au/documents/essential_report_121001.pdf,online,,,1044.5,,,,,,,53,47,,,,,47,44,3,36,9,0,0,0,,,,,7,,2089
,FALSE,3/10/12,7/10/12,Essential,essentialvision.com.au/documents/essential_report_121008.pdf,online,,,1050,,,,,,,53,47,,,,,47,44,3,37,9,0,0,0,,,,,7,,2100
,FALSE,10/10/12,14/10/12,Essential,http://essentialvision.com.au/documents/essential_report_161012.pdf,online,,,962,,,,,,,53,47,,,,,47,44,3,36,9,0,0,0,,,,,8,,1924
